Code,Country,Year,Sex,Age,Deaths,Source,age_spn
KOR,South Korea,2011,t,91,3675.4,hmd,1
KOR,South Korea,2011,t,92,2896.33,hmd,1
KOR,South Korea,2011,t,93,2594.31,hmd,1
KOR,South Korea,2011,t,94,2217.27,hmd,1
KOR,South Korea,2011,t,95,1509.19,hmd,1
KOR,South Korea,2011,t,96,1136.14,hmd,1
KOR,South Korea,2011,t,97,800.1,hmd,1
KOR,South Korea,2011,t,98,679.08,hmd,1
KOR,South Korea,2011,t,99,441.05,hmd,1
KOR,South Korea,2011,t,100,852.13,hmd,-1
KOR,South Korea,2012,f,0,626.11,hmd,1
KOR,South Korea,2012,f,1,71.01,hmd,1
KOR,South Korea,2012,f,2,27.01,hmd,1
KOR,South Korea,2012,f,3,35,hmd,1
KOR,South Korea,2012,f,4,20,hmd,1
KOR,South Korea,2012,f,5,36.01,hmd,1
KOR,South Korea,2012,f,6,23,hmd,1
KOR,South Korea,2012,f,7,16.01,hmd,1
KOR,South Korea,2012,f,8,22,hmd,1
KOR,South Korea,2012,f,9,26,hmd,1
KOR,South Korea,2012,f,10,22,hmd,1
KOR,South Korea,2012,f,11,23,hmd,1
KOR,South Korea,2012,f,12,17.01,hmd,1
KOR,South Korea,2012,f,13,17,hmd,1
KOR,South Korea,2012,f,14,33.01,hmd,1
KOR,South Korea,2012,f,15,59.01,hmd,1
KOR,South Korea,2012,f,16,62.01,hmd,1
KOR,South Korea,2012,f,17,59.01,hmd,1
KOR,South Korea,2012,f,18,56.01,hmd,1
KOR,South Korea,2012,f,19,62.01,hmd,1
KOR,South Korea,2012,f,20,80.02,hmd,1
KOR,South Korea,2012,f,21,67.01,hmd,1
KOR,South Korea,2012,f,22,82.02,hmd,1
KOR,South Korea,2012,f,23,81.01,hmd,1
KOR,South Korea,2012,f,24,92.01,hmd,1
KOR,South Korea,2012,f,25,93.02,hmd,1
KOR,South Korea,2012,f,26,109.01,hmd,1
KOR,South Korea,2012,f,27,97.01,hmd,1
KOR,South Korea,2012,f,28,142.02,hmd,1
KOR,South Korea,2012,f,29,153.02,hmd,1
KOR,South Korea,2012,f,30,202.03,hmd,1
KOR,South Korea,2012,f,31,199.04,hmd,1
KOR,South Korea,2012,f,32,207.03,hmd,1
KOR,South Korea,2012,f,33,206.04,hmd,1
KOR,South Korea,2012,f,34,205.04,hmd,1
KOR,South Korea,2012,f,35,190.03,hmd,1
KOR,South Korea,2012,f,36,216.04,hmd,1
KOR,South Korea,2012,f,37,248.04,hmd,1
KOR,South Korea,2012,f,38,262.04,hmd,1
KOR,South Korea,2012,f,39,292.05,hmd,1
KOR,South Korea,2012,f,40,325.05,hmd,1
KOR,South Korea,2012,f,41,368.06,hmd,1
KOR,South Korea,2012,f,42,404.06,hmd,1
KOR,South Korea,2012,f,43,457.08,hmd,1
KOR,South Korea,2012,f,44,428.07,hmd,1
KOR,South Korea,2012,f,45,470.07,hmd,1
KOR,South Korea,2012,f,46,485.08,hmd,1
KOR,South Korea,2012,f,47,504.08,hmd,1
KOR,South Korea,2012,f,48,494.08,hmd,1
KOR,South Korea,2012,f,49,586.1,hmd,1
KOR,South Korea,2012,f,50,624.1,hmd,1
KOR,South Korea,2012,f,51,739.13,hmd,1
KOR,South Korea,2012,f,52,743.12,hmd,1
KOR,South Korea,2012,f,53,788.13,hmd,1
KOR,South Korea,2012,f,54,759.13,hmd,1
KOR,South Korea,2012,f,55,710.12,hmd,1
KOR,South Korea,2012,f,56,750.12,hmd,1
KOR,South Korea,2012,f,57,780.13,hmd,1
KOR,South Korea,2012,f,58,751.13,hmd,1
KOR,South Korea,2012,f,59,782.13,hmd,1
KOR,South Korea,2012,f,60,759.13,hmd,1
KOR,South Korea,2012,f,61,716.12,hmd,1
KOR,South Korea,2012,f,62,863.15,hmd,1
KOR,South Korea,2012,f,63,921.15,hmd,1
KOR,South Korea,2012,f,64,1046.17,hmd,1
KOR,South Korea,2012,f,65,1111.19,hmd,1
KOR,South Korea,2012,f,66,882.15,hmd,1
KOR,South Korea,2012,f,67,1177.2,hmd,1
KOR,South Korea,2012,f,68,1294.22,hmd,1
KOR,South Korea,2012,f,69,1811.3,hmd,1
KOR,South Korea,2012,f,70,2149.36,hmd,1
KOR,South Korea,2012,f,71,2073.34,hmd,1
KOR,South Korea,2012,f,72,2341.39,hmd,1
KOR,South Korea,2012,f,73,2586.43,hmd,1
KOR,South Korea,2012,f,74,2838.47,hmd,1
KOR,South Korea,2012,f,75,3063.51,hmd,1
KOR,South Korea,2012,f,76,3377.57,hmd,1
KOR,South Korea,2012,f,77,3727.63,hmd,1
KOR,South Korea,2012,f,78,3800.64,hmd,1
KOR,South Korea,2012,f,79,4021.67,hmd,1
KOR,South Korea,2012,f,80,4286.71,hmd,1
KOR,South Korea,2012,f,81,4323.72,hmd,1
KOR,South Korea,2012,f,82,4776.8,hmd,1
KOR,South Korea,2012,f,83,4778.8,hmd,1
KOR,South Korea,2012,f,84,4815.81,hmd,1
KOR,South Korea,2012,f,85,4639.78,hmd,1
KOR,South Korea,2012,f,86,4287.71,hmd,1
KOR,South Korea,2012,f,87,4166.7,hmd,1
KOR,South Korea,2012,f,88,3916.65,hmd,1
KOR,South Korea,2012,f,89,4474.75,hmd,1
KOR,South Korea,2012,f,90,3754.63,hmd,1
KOR,South Korea,2012,f,91,3071.51,hmd,1
KOR,South Korea,2012,f,92,2499.42,hmd,1
KOR,South Korea,2012,f,93,1974.33,hmd,1
KOR,South Korea,2012,f,94,1705.28,hmd,1
KOR,South Korea,2012,f,95,1493.25,hmd,1
KOR,South Korea,2012,f,96,1104.18,hmd,1
KOR,South Korea,2012,f,97,781.13,hmd,1
KOR,South Korea,2012,f,98,629.11,hmd,1
KOR,South Korea,2012,f,99,464.08,hmd,1
KOR,South Korea,2012,f,100,858.16,hmd,-1
KOR,South Korea,2012,m,0,779.15,hmd,1
KOR,South Korea,2012,m,1,91.02,hmd,1
KOR,South Korea,2012,m,2,53.01,hmd,1
KOR,South Korea,2012,m,3,41.01,hmd,1
KOR,South Korea,2012,m,4,39.01,hmd,1
KOR,South Korea,2012,m,5,30.01,hmd,1
KOR,South Korea,2012,m,6,31.01,hmd,1
KOR,South Korea,2012,m,7,34,hmd,1
KOR,South Korea,2012,m,8,33.01,hmd,1
KOR,South Korea,2012,m,9,17,hmd,1
KOR,South Korea,2012,m,10,30.01,hmd,1
KOR,South Korea,2012,m,11,36,hmd,1
KOR,South Korea,2012,m,12,34.01,hmd,1
KOR,South Korea,2012,m,13,51.01,hmd,1
KOR,South Korea,2012,m,14,62.01,hmd,1
KOR,South Korea,2012,m,15,68.01,hmd,1
KOR,South Korea,2012,m,16,103.02,hmd,1
KOR,South Korea,2012,m,17,119.02,hmd,1
KOR,South Korea,2012,m,18,153.03,hmd,1
KOR,South Korea,2012,m,19,164.03,hmd,1
KOR,South Korea,2012,m,20,155.04,hmd,1
KOR,South Korea,2012,m,21,164.03,hmd,1
KOR,South Korea,2012,m,22,166.04,hmd,1
KOR,South Korea,2012,m,23,179.03,hmd,1
KOR,South Korea,2012,m,24,189.04,hmd,1
KOR,South Korea,2012,m,25,190.04,hmd,1
KOR,South Korea,2012,m,26,215.04,hmd,1
KOR,South Korea,2012,m,27,221.04,hmd,1
KOR,South Korea,2012,m,28,217.05,hmd,1
KOR,South Korea,2012,m,29,296.06,hmd,1
KOR,South Korea,2012,m,30,281.05,hmd,1
KOR,South Korea,2012,m,31,343.07,hmd,1
KOR,South Korea,2012,m,32,385.07,hmd,1
KOR,South Korea,2012,m,33,354.07,hmd,1
KOR,South Korea,2012,m,34,345.07,hmd,1
KOR,South Korea,2012,m,35,410.08,hmd,1
KOR,South Korea,2012,m,36,435.09,hmd,1
KOR,South Korea,2012,m,37,489.1,hmd,1
KOR,South Korea,2012,m,38,562.11,hmd,1
KOR,South Korea,2012,m,39,638.13,hmd,1
KOR,South Korea,2012,m,40,707.14,hmd,1
KOR,South Korea,2012,m,41,780.15,hmd,1
KOR,South Korea,2012,m,42,813.16,hmd,1
KOR,South Korea,2012,m,43,987.19,hmd,1
KOR,South Korea,2012,m,44,1049.2,hmd,1
KOR,South Korea,2012,m,45,1167.23,hmd,1
KOR,South Korea,2012,m,46,1224.24,hmd,1
KOR,South Korea,2012,m,47,1371.27,hmd,1
KOR,South Korea,2012,m,48,1372.27,hmd,1
KOR,South Korea,2012,m,49,1738.34,hmd,1
KOR,South Korea,2012,m,50,1783.35,hmd,1
KOR,South Korea,2012,m,51,2214.44,hmd,1
KOR,South Korea,2012,m,52,2160.42,hmd,1
KOR,South Korea,2012,m,53,2195.44,hmd,1
KOR,South Korea,2012,m,54,2243.44,hmd,1
KOR,South Korea,2012,m,55,2277.45,hmd,1
KOR,South Korea,2012,m,56,2344.46,hmd,1
KOR,South Korea,2012,m,57,2407.47,hmd,1
KOR,South Korea,2012,m,58,2058.4,hmd,1
KOR,South Korea,2012,m,59,2279.45,hmd,1
KOR,South Korea,2012,m,60,2329.46,hmd,1
KOR,South Korea,2012,m,61,2048.41,hmd,1
KOR,South Korea,2012,m,62,2409.47,hmd,1
KOR,South Korea,2012,m,63,2544.5,hmd,1
KOR,South Korea,2012,m,64,2676.53,hmd,1
KOR,South Korea,2012,m,65,2779.55,hmd,1
KOR,South Korea,2012,m,66,2205.44,hmd,1
KOR,South Korea,2012,m,67,2671.53,hmd,1
KOR,South Korea,2012,m,68,2789.54,hmd,1
KOR,South Korea,2012,m,69,3814.75,hmd,1
KOR,South Korea,2012,m,70,4421.87,hmd,1
KOR,South Korea,2012,m,71,3891.76,hmd,1
KOR,South Korea,2012,m,72,4199.83,hmd,1
KOR,South Korea,2012,m,73,4468.88,hmd,1
KOR,South Korea,2012,m,74,4534.89,hmd,1
KOR,South Korea,2012,m,75,4709.93,hmd,1
KOR,South Korea,2012,m,76,4703.92,hmd,1
KOR,South Korea,2012,m,77,4810.95,hmd,1
KOR,South Korea,2012,m,78,4373.87,hmd,1
KOR,South Korea,2012,m,79,4206.83,hmd,1
KOR,South Korea,2012,m,80,4019.8,hmd,1
KOR,South Korea,2012,m,81,3579.71,hmd,1
KOR,South Korea,2012,m,82,3558.7,hmd,1
KOR,South Korea,2012,m,83,3492.69,hmd,1
KOR,South Korea,2012,m,84,2978.58,hmd,1
KOR,South Korea,2012,m,85,2832.55,hmd,1
KOR,South Korea,2012,m,86,2401.47,hmd,1
KOR,South Korea,2012,m,87,2283.45,hmd,1
KOR,South Korea,2012,m,88,2040.4,hmd,1
KOR,South Korea,2012,m,89,2040.4,hmd,1
KOR,South Korea,2012,m,90,1586.31,hmd,1
KOR,South Korea,2012,m,91,1193.23,hmd,1
KOR,South Korea,2012,m,92,909.18,hmd,1
KOR,South Korea,2012,m,93,716.14,hmd,1
KOR,South Korea,2012,m,94,549.1,hmd,1
KOR,South Korea,2012,m,95,376.08,hmd,1
KOR,South Korea,2012,m,96,250.05,hmd,1
KOR,South Korea,2012,m,97,198.04,hmd,1
KOR,South Korea,2012,m,98,135.02,hmd,1
KOR,South Korea,2012,m,99,85.02,hmd,1
KOR,South Korea,2012,m,100,176.05,hmd,-1
KOR,South Korea,2012,t,0,1405.26,hmd,1
KOR,South Korea,2012,t,1,162.03,hmd,1
KOR,South Korea,2012,t,2,80.02,hmd,1
KOR,South Korea,2012,t,3,76.01,hmd,1
KOR,South Korea,2012,t,4,59.01,hmd,1
KOR,South Korea,2012,t,5,66.02,hmd,1
KOR,South Korea,2012,t,6,54.01,hmd,1
KOR,South Korea,2012,t,7,50.01,hmd,1
KOR,South Korea,2012,t,8,55.01,hmd,1
KOR,South Korea,2012,t,9,43,hmd,1
KOR,South Korea,2012,t,10,52.01,hmd,1
KOR,South Korea,2012,t,11,59,hmd,1
KOR,South Korea,2012,t,12,51.02,hmd,1
KOR,South Korea,2012,t,13,68.01,hmd,1
KOR,South Korea,2012,t,14,95.02,hmd,1
KOR,South Korea,2012,t,15,127.02,hmd,1
KOR,South Korea,2012,t,16,165.03,hmd,1
KOR,South Korea,2012,t,17,178.03,hmd,1
KOR,South Korea,2012,t,18,209.04,hmd,1
KOR,South Korea,2012,t,19,226.04,hmd,1
KOR,South Korea,2012,t,20,235.06,hmd,1
KOR,South Korea,2012,t,21,231.04,hmd,1
KOR,South Korea,2012,t,22,248.06,hmd,1
KOR,South Korea,2012,t,23,260.04,hmd,1
KOR,South Korea,2012,t,24,281.05,hmd,1
KOR,South Korea,2012,t,25,283.06,hmd,1
KOR,South Korea,2012,t,26,324.05,hmd,1
KOR,South Korea,2012,t,27,318.05,hmd,1
KOR,South Korea,2012,t,28,359.07,hmd,1
KOR,South Korea,2012,t,29,449.08,hmd,1
KOR,South Korea,2012,t,30,483.08,hmd,1
KOR,South Korea,2012,t,31,542.11,hmd,1
KOR,South Korea,2012,t,32,592.1,hmd,1
KOR,South Korea,2012,t,33,560.11,hmd,1
KOR,South Korea,2012,t,34,550.11,hmd,1
KOR,South Korea,2012,t,35,600.11,hmd,1
KOR,South Korea,2012,t,36,651.13,hmd,1
KOR,South Korea,2012,t,37,737.14,hmd,1
KOR,South Korea,2012,t,38,824.15,hmd,1
KOR,South Korea,2012,t,39,930.18,hmd,1
KOR,South Korea,2012,t,40,1032.19,hmd,1
KOR,South Korea,2012,t,41,1148.21,hmd,1
KOR,South Korea,2012,t,42,1217.22,hmd,1
KOR,South Korea,2012,t,43,1444.27,hmd,1
KOR,South Korea,2012,t,44,1477.27,hmd,1
KOR,South Korea,2012,t,45,1637.3,hmd,1
KOR,South Korea,2012,t,46,1709.32,hmd,1
KOR,South Korea,2012,t,47,1875.35,hmd,1
KOR,South Korea,2012,t,48,1866.35,hmd,1
KOR,South Korea,2012,t,49,2324.44,hmd,1
KOR,South Korea,2012,t,50,2407.45,hmd,1
KOR,South Korea,2012,t,51,2953.57,hmd,1
KOR,South Korea,2012,t,52,2903.54,hmd,1
KOR,South Korea,2012,t,53,2983.57,hmd,1
KOR,South Korea,2012,t,54,3002.57,hmd,1
KOR,South Korea,2012,t,55,2987.57,hmd,1
KOR,South Korea,2012,t,56,3094.58,hmd,1
KOR,South Korea,2012,t,57,3187.6,hmd,1
KOR,South Korea,2012,t,58,2809.53,hmd,1
KOR,South Korea,2012,t,59,3061.58,hmd,1
KOR,South Korea,2012,t,60,3088.59,hmd,1
KOR,South Korea,2012,t,61,2764.53,hmd,1
KOR,South Korea,2012,t,62,3272.62,hmd,1
KOR,South Korea,2012,t,63,3465.65,hmd,1
KOR,South Korea,2012,t,64,3722.7,hmd,1
KOR,South Korea,2012,t,65,3890.74,hmd,1
KOR,South Korea,2012,t,66,3087.59,hmd,1
KOR,South Korea,2012,t,67,3848.73,hmd,1
KOR,South Korea,2012,t,68,4083.76,hmd,1
KOR,South Korea,2012,t,69,5626.05,hmd,1
KOR,South Korea,2012,t,70,6571.23,hmd,1
KOR,South Korea,2012,t,71,5965.1,hmd,1
KOR,South Korea,2012,t,72,6541.22,hmd,1
KOR,South Korea,2012,t,73,7055.31,hmd,1
KOR,South Korea,2012,t,74,7373.36,hmd,1
KOR,South Korea,2012,t,75,7773.44,hmd,1
KOR,South Korea,2012,t,76,8081.49,hmd,1
KOR,South Korea,2012,t,77,8538.58,hmd,1
KOR,South Korea,2012,t,78,8174.51,hmd,1
KOR,South Korea,2012,t,79,8228.5,hmd,1
KOR,South Korea,2012,t,80,8306.51,hmd,1
KOR,South Korea,2012,t,81,7903.43,hmd,1
KOR,South Korea,2012,t,82,8335.5,hmd,1
KOR,South Korea,2012,t,83,8271.49,hmd,1
KOR,South Korea,2012,t,84,7794.39,hmd,1
KOR,South Korea,2012,t,85,7472.33,hmd,1
KOR,South Korea,2012,t,86,6689.18,hmd,1
KOR,South Korea,2012,t,87,6450.15,hmd,1
KOR,South Korea,2012,t,88,5957.05,hmd,1
KOR,South Korea,2012,t,89,6515.15,hmd,1
KOR,South Korea,2012,t,90,5340.94,hmd,1
KOR,South Korea,2012,t,91,4264.74,hmd,1
KOR,South Korea,2012,t,92,3408.6,hmd,1
KOR,South Korea,2012,t,93,2690.47,hmd,1
KOR,South Korea,2012,t,94,2254.38,hmd,1
KOR,South Korea,2012,t,95,1869.33,hmd,1
KOR,South Korea,2012,t,96,1354.23,hmd,1
KOR,South Korea,2012,t,97,979.17,hmd,1
KOR,South Korea,2012,t,98,764.13,hmd,1
KOR,South Korea,2012,t,99,549.1,hmd,1
KOR,South Korea,2012,t,100,1034.21,hmd,-1
KOR,South Korea,2013,f,0,607.13,hmd,1
KOR,South Korea,2013,f,1,55.01,hmd,1
KOR,South Korea,2013,f,2,35.01,hmd,1
KOR,South Korea,2013,f,3,34.01,hmd,1
KOR,South Korea,2013,f,4,26.01,hmd,1
KOR,South Korea,2013,f,5,24.01,hmd,1
KOR,South Korea,2013,f,6,18.01,hmd,1
KOR,South Korea,2013,f,7,18,hmd,1
KOR,South Korea,2013,f,8,19,hmd,1
KOR,South Korea,2013,f,9,14,hmd,1
KOR,South Korea,2013,f,10,21.01,hmd,1
KOR,South Korea,2013,f,11,15,hmd,1
KOR,South Korea,2013,f,12,15,hmd,1
KOR,South Korea,2013,f,13,21,hmd,1
KOR,South Korea,2013,f,14,24.01,hmd,1
KOR,South Korea,2013,f,15,40.01,hmd,1
KOR,South Korea,2013,f,16,43.01,hmd,1
KOR,South Korea,2013,f,17,48.01,hmd,1
KOR,South Korea,2013,f,18,56.01,hmd,1
KOR,South Korea,2013,f,19,68.02,hmd,1
KOR,South Korea,2013,f,20,89.02,hmd,1
KOR,South Korea,2013,f,21,68.01,hmd,1
KOR,South Korea,2013,f,22,77.02,hmd,1
KOR,South Korea,2013,f,23,73.01,hmd,1
KOR,South Korea,2013,f,24,79.02,hmd,1
KOR,South Korea,2013,f,25,92.02,hmd,1
KOR,South Korea,2013,f,26,83.02,hmd,1
KOR,South Korea,2013,f,27,111.02,hmd,1
KOR,South Korea,2013,f,28,119.03,hmd,1
KOR,South Korea,2013,f,29,141.04,hmd,1
KOR,South Korea,2013,f,30,172.03,hmd,1
KOR,South Korea,2013,f,31,209.04,hmd,1
KOR,South Korea,2013,f,32,176.04,hmd,1
KOR,South Korea,2013,f,33,204.04,hmd,1
KOR,South Korea,2013,f,34,203.04,hmd,1
KOR,South Korea,2013,f,35,211.05,hmd,1
KOR,South Korea,2013,f,36,209.04,hmd,1
KOR,South Korea,2013,f,37,230.05,hmd,1
KOR,South Korea,2013,f,38,279.06,hmd,1
KOR,South Korea,2013,f,39,297.07,hmd,1
KOR,South Korea,2013,f,40,352.07,hmd,1
KOR,South Korea,2013,f,41,351.07,hmd,1
KOR,South Korea,2013,f,42,394.09,hmd,1
KOR,South Korea,2013,f,43,406.09,hmd,1
KOR,South Korea,2013,f,44,434.1,hmd,1
KOR,South Korea,2013,f,45,460.1,hmd,1
KOR,South Korea,2013,f,46,493.1,hmd,1
KOR,South Korea,2013,f,47,494.1,hmd,1
KOR,South Korea,2013,f,48,530.11,hmd,1
KOR,South Korea,2013,f,49,523.11,hmd,1
KOR,South Korea,2013,f,50,666.14,hmd,1
KOR,South Korea,2013,f,51,671.15,hmd,1
KOR,South Korea,2013,f,52,785.17,hmd,1
KOR,South Korea,2013,f,53,810.18,hmd,1
KOR,South Korea,2013,f,54,818.18,hmd,1
KOR,South Korea,2013,f,55,724.16,hmd,1
KOR,South Korea,2013,f,56,831.18,hmd,1
KOR,South Korea,2013,f,57,811.18,hmd,1
KOR,South Korea,2013,f,58,839.18,hmd,1
KOR,South Korea,2013,f,59,731.16,hmd,1
KOR,South Korea,2013,f,60,772.17,hmd,1
KOR,South Korea,2013,f,61,860.18,hmd,1
KOR,South Korea,2013,f,62,811.17,hmd,1
KOR,South Korea,2013,f,63,971.21,hmd,1
KOR,South Korea,2013,f,64,983.21,hmd,1
KOR,South Korea,2013,f,65,1108.24,hmd,1
KOR,South Korea,2013,f,66,1153.25,hmd,1
KOR,South Korea,2013,f,67,989.22,hmd,1
KOR,South Korea,2013,f,68,1242.27,hmd,1
KOR,South Korea,2013,f,69,1478.32,hmd,1
KOR,South Korea,2013,f,70,1958.42,hmd,1
KOR,South Korea,2013,f,71,2252.49,hmd,1
KOR,South Korea,2013,f,72,2289.5,hmd,1
KOR,South Korea,2013,f,73,2473.54,hmd,1
KOR,South Korea,2013,f,74,2729.59,hmd,1
KOR,South Korea,2013,f,75,2989.65,hmd,1
KOR,South Korea,2013,f,76,3212.7,hmd,1
KOR,South Korea,2013,f,77,3532.77,hmd,1
KOR,South Korea,2013,f,78,4061.88,hmd,1
KOR,South Korea,2013,f,79,4151.9,hmd,1
KOR,South Korea,2013,f,80,4232.92,hmd,1
KOR,South Korea,2013,f,81,4345.94,hmd,1
KOR,South Korea,2013,f,82,4428.96,hmd,1
KOR,South Korea,2013,f,83,4860.05,hmd,1
KOR,South Korea,2013,f,84,4860.05,hmd,1
KOR,South Korea,2013,f,85,4826.05,hmd,1
KOR,South Korea,2013,f,86,4593,hmd,1
KOR,South Korea,2013,f,87,4189.91,hmd,1
KOR,South Korea,2013,f,88,4003.87,hmd,1
KOR,South Korea,2013,f,89,3733.81,hmd,1
KOR,South Korea,2013,f,90,4110.89,hmd,1
KOR,South Korea,2013,f,91,3256.71,hmd,1
KOR,South Korea,2013,f,92,2612.57,hmd,1
KOR,South Korea,2013,f,93,2157.46,hmd,1
KOR,South Korea,2013,f,94,1629.35,hmd,1
KOR,South Korea,2013,f,95,1497.33,hmd,1
KOR,South Korea,2013,f,96,1151.25,hmd,1
KOR,South Korea,2013,f,97,825.18,hmd,1
KOR,South Korea,2013,f,98,564.12,hmd,1
KOR,South Korea,2013,f,99,425.09,hmd,1
KOR,South Korea,2013,f,100,882.1999999999999,hmd,-1
KOR,South Korea,2013,m,0,698.05,hmd,1
KOR,South Korea,2013,m,1,63,hmd,1
KOR,South Korea,2013,m,2,55,hmd,1
KOR,South Korea,2013,m,3,36,hmd,1
KOR,South Korea,2013,m,4,38,hmd,1
KOR,South Korea,2013,m,5,45,hmd,1
KOR,South Korea,2013,m,6,30,hmd,1
KOR,South Korea,2013,m,7,28,hmd,1
KOR,South Korea,2013,m,8,27.01,hmd,1
KOR,South Korea,2013,m,9,30.01,hmd,1
KOR,South Korea,2013,m,10,25.01,hmd,1
KOR,South Korea,2013,m,11,24,hmd,1
KOR,South Korea,2013,m,12,33,hmd,1
KOR,South Korea,2013,m,13,44.01,hmd,1
KOR,South Korea,2013,m,14,50.01,hmd,1
KOR,South Korea,2013,m,15,70,hmd,1
KOR,South Korea,2013,m,16,104.01,hmd,1
KOR,South Korea,2013,m,17,110,hmd,1
KOR,South Korea,2013,m,18,119,hmd,1
KOR,South Korea,2013,m,19,154.01,hmd,1
KOR,South Korea,2013,m,20,150.01,hmd,1
KOR,South Korea,2013,m,21,141.01,hmd,1
KOR,South Korea,2013,m,22,178.02,hmd,1
KOR,South Korea,2013,m,23,171.01,hmd,1
KOR,South Korea,2013,m,24,191.01,hmd,1
KOR,South Korea,2013,m,25,173.01,hmd,1
KOR,South Korea,2013,m,26,200.01,hmd,1
KOR,South Korea,2013,m,27,188.01,hmd,1
KOR,South Korea,2013,m,28,220.01,hmd,1
KOR,South Korea,2013,m,29,238.02,hmd,1
KOR,South Korea,2013,m,30,271.02,hmd,1
KOR,South Korea,2013,m,31,333.02,hmd,1
KOR,South Korea,2013,m,32,390.02,hmd,1
KOR,South Korea,2013,m,33,356.02,hmd,1
KOR,South Korea,2013,m,34,356.02,hmd,1
KOR,South Korea,2013,m,35,402.03,hmd,1
KOR,South Korea,2013,m,36,404.03,hmd,1
KOR,South Korea,2013,m,37,419.02,hmd,1
KOR,South Korea,2013,m,38,510.03,hmd,1
KOR,South Korea,2013,m,39,642.05,hmd,1
KOR,South Korea,2013,m,40,679.05,hmd,1
KOR,South Korea,2013,m,41,762.05,hmd,1
KOR,South Korea,2013,m,42,900.07,hmd,1
KOR,South Korea,2013,m,43,973.06,hmd,1
KOR,South Korea,2013,m,44,1023.07,hmd,1
KOR,South Korea,2013,m,45,1091.07,hmd,1
KOR,South Korea,2013,m,46,1191.08,hmd,1
KOR,South Korea,2013,m,47,1288.09,hmd,1
KOR,South Korea,2013,m,48,1463.1,hmd,1
KOR,South Korea,2013,m,49,1463.1,hmd,1
KOR,South Korea,2013,m,50,1694.12,hmd,1
KOR,South Korea,2013,m,51,1909.13,hmd,1
KOR,South Korea,2013,m,52,2260.15,hmd,1
KOR,South Korea,2013,m,53,2293.16,hmd,1
KOR,South Korea,2013,m,54,2199.15,hmd,1
KOR,South Korea,2013,m,55,2244.15,hmd,1
KOR,South Korea,2013,m,56,2359.17,hmd,1
KOR,South Korea,2013,m,57,2337.16,hmd,1
KOR,South Korea,2013,m,58,2589.18,hmd,1
KOR,South Korea,2013,m,59,2184.15,hmd,1
KOR,South Korea,2013,m,60,2296.15,hmd,1
KOR,South Korea,2013,m,61,2412.17,hmd,1
KOR,South Korea,2013,m,62,2151.14,hmd,1
KOR,South Korea,2013,m,63,2501.17,hmd,1
KOR,South Korea,2013,m,64,2473.17,hmd,1
KOR,South Korea,2013,m,65,2616.18,hmd,1
KOR,South Korea,2013,m,66,2849.2,hmd,1
KOR,South Korea,2013,m,67,2293.15,hmd,1
KOR,South Korea,2013,m,68,2821.19,hmd,1
KOR,South Korea,2013,m,69,2917.19,hmd,1
KOR,South Korea,2013,m,70,4000.27,hmd,1
KOR,South Korea,2013,m,71,4366.3,hmd,1
KOR,South Korea,2013,m,72,4040.27,hmd,1
KOR,South Korea,2013,m,73,4305.3,hmd,1
KOR,South Korea,2013,m,74,4492.31,hmd,1
KOR,South Korea,2013,m,75,4708.33,hmd,1
KOR,South Korea,2013,m,76,4637.32,hmd,1
KOR,South Korea,2013,m,77,4706.32,hmd,1
KOR,South Korea,2013,m,78,4903.33,hmd,1
KOR,South Korea,2013,m,79,4327.29,hmd,1
KOR,South Korea,2013,m,80,4146.29,hmd,1
KOR,South Korea,2013,m,81,3951.27,hmd,1
KOR,South Korea,2013,m,82,3424.23,hmd,1
KOR,South Korea,2013,m,83,3410.24,hmd,1
KOR,South Korea,2013,m,84,3185.22,hmd,1
KOR,South Korea,2013,m,85,2974.21,hmd,1
KOR,South Korea,2013,m,86,2557.18,hmd,1
KOR,South Korea,2013,m,87,2201.15,hmd,1
KOR,South Korea,2013,m,88,2009.14,hmd,1
KOR,South Korea,2013,m,89,1794.12,hmd,1
KOR,South Korea,2013,m,90,1693.11,hmd,1
KOR,South Korea,2013,m,91,1283.09,hmd,1
KOR,South Korea,2013,m,92,934.06,hmd,1
KOR,South Korea,2013,m,93,803.05,hmd,1
KOR,South Korea,2013,m,94,544.03,hmd,1
KOR,South Korea,2013,m,95,392.03,hmd,1
KOR,South Korea,2013,m,96,296.02,hmd,1
KOR,South Korea,2013,m,97,196.01,hmd,1
KOR,South Korea,2013,m,98,115.01,hmd,1
KOR,South Korea,2013,m,99,91,hmd,1
KOR,South Korea,2013,m,100,161,hmd,-1
KOR,South Korea,2013,t,0,1305.18,hmd,1
KOR,South Korea,2013,t,1,118.01,hmd,1
KOR,South Korea,2013,t,2,90.01,hmd,1
KOR,South Korea,2013,t,3,70.01,hmd,1
KOR,South Korea,2013,t,4,64.01,hmd,1
KOR,South Korea,2013,t,5,69.01,hmd,1
KOR,South Korea,2013,t,6,48.01,hmd,1
KOR,South Korea,2013,t,7,46,hmd,1
KOR,South Korea,2013,t,8,46.01,hmd,1
KOR,South Korea,2013,t,9,44.01,hmd,1
KOR,South Korea,2013,t,10,46.02,hmd,1
KOR,South Korea,2013,t,11,39,hmd,1
KOR,South Korea,2013,t,12,48,hmd,1
KOR,South Korea,2013,t,13,65.01,hmd,1
KOR,South Korea,2013,t,14,74.02,hmd,1
KOR,South Korea,2013,t,15,110.01,hmd,1
