Source,Country,Code,Year,Sex,Age,Deaths
unpd,Singapore,SGP,2016,f,25,49.99999999999999
unpd,Singapore,SGP,2016,f,30,53
unpd,Singapore,SGP,2016,f,35,75
unpd,Singapore,SGP,2016,f,40,134
unpd,Singapore,SGP,2016,f,45,180
unpd,Singapore,SGP,2016,f,50,300
unpd,Singapore,SGP,2016,f,55,463.99999999999994
unpd,Singapore,SGP,2016,f,60,574.9999999999999
unpd,Singapore,SGP,2016,f,65,751
unpd,Singapore,SGP,2016,f,70,686
unpd,Singapore,SGP,2016,f,75,1202
unpd,Singapore,SGP,2016,f,80,1413.0000000000002
unpd,Singapore,SGP,2016,f,85,1433
unpd,Singapore,SGP,2016,f,90,930
unpd,Singapore,SGP,2016,f,95,492
unpd,Singapore,SGP,2016,f,100,145
unpd,Singapore,SGP,2016,m,0,50
unpd,Singapore,SGP,2016,m,1,19.999999999999996
unpd,Singapore,SGP,2016,m,5,10.000000000000002
unpd,Singapore,SGP,2016,m,10,18
unpd,Singapore,SGP,2016,m,15,37
unpd,Singapore,SGP,2016,m,20,70
unpd,Singapore,SGP,2016,m,25,107.99999999999996
unpd,Singapore,SGP,2016,m,30,119
unpd,Singapore,SGP,2016,m,35,136
unpd,Singapore,SGP,2016,m,40,194
unpd,Singapore,SGP,2016,m,45,318
unpd,Singapore,SGP,2016,m,50,537
unpd,Singapore,SGP,2016,m,55,838.9999999999998
unpd,Singapore,SGP,2016,m,60,1080.9999999999998
unpd,Singapore,SGP,2016,m,65,1347
unpd,Singapore,SGP,2016,m,70,1158
unpd,Singapore,SGP,2016,m,75,1560
unpd,Singapore,SGP,2016,m,80,1493.0000000000002
unpd,Singapore,SGP,2016,m,85,1162
unpd,Singapore,SGP,2016,m,90,541
unpd,Singapore,SGP,2016,m,95,151
unpd,Singapore,SGP,2016,m,100,42
unpd,Singapore,SGP,2016,t,0,101
unpd,Singapore,SGP,2016,t,1,31.999999999999996
unpd,Singapore,SGP,2016,t,5,20.000000000000004
unpd,Singapore,SGP,2016,t,10,31
unpd,Singapore,SGP,2016,t,15,61
unpd,Singapore,SGP,2016,t,20,103
unpd,Singapore,SGP,2016,t,25,157.99999999999997
unpd,Singapore,SGP,2016,t,30,172
unpd,Singapore,SGP,2016,t,35,211
unpd,Singapore,SGP,2016,t,40,328
unpd,Singapore,SGP,2016,t,45,498
unpd,Singapore,SGP,2016,t,50,837
unpd,Singapore,SGP,2016,t,55,1303
unpd,Singapore,SGP,2016,t,60,1655.9999999999998
unpd,Singapore,SGP,2016,t,65,2098
unpd,Singapore,SGP,2016,t,70,1844
unpd,Singapore,SGP,2016,t,75,2762
unpd,Singapore,SGP,2016,t,80,2906.0000000000005
unpd,Singapore,SGP,2016,t,85,2595
unpd,Singapore,SGP,2016,t,90,1471
unpd,Singapore,SGP,2016,t,95,643
unpd,Singapore,SGP,2016,t,100,187
unpd,Singapore,SGP,2017,f,0,50
unpd,Singapore,SGP,2017,f,1,12
unpd,Singapore,SGP,2017,f,5,5.000000000000001
unpd,Singapore,SGP,2017,f,10,12.999999999999998
unpd,Singapore,SGP,2017,f,15,18
unpd,Singapore,SGP,2017,f,20,27.000000000000004
unpd,Singapore,SGP,2017,f,25,40
unpd,Singapore,SGP,2017,f,30,48
unpd,Singapore,SGP,2017,f,35,70
unpd,Singapore,SGP,2017,f,40,103
unpd,Singapore,SGP,2017,f,45,188
unpd,Singapore,SGP,2017,f,50,328.00000000000006
unpd,Singapore,SGP,2017,f,55,473.00000000000006
unpd,Singapore,SGP,2017,f,60,623
unpd,Singapore,SGP,2017,f,65,775
unpd,Singapore,SGP,2017,f,70,774
unpd,Singapore,SGP,2017,f,75,1197
unpd,Singapore,SGP,2017,f,80,1501.9999999999995
unpd,Singapore,SGP,2017,f,85,1594
unpd,Singapore,SGP,2017,f,90,1041
unpd,Singapore,SGP,2017,f,95,512
unpd,Singapore,SGP,2017,f,100,149
unpd,Singapore,SGP,2017,m,0,44
unpd,Singapore,SGP,2017,m,1,10
unpd,Singapore,SGP,2017,m,5,8.000000000000002
unpd,Singapore,SGP,2017,m,10,11.999999999999998
unpd,Singapore,SGP,2017,m,15,37
unpd,Singapore,SGP,2017,m,20,67
unpd,Singapore,SGP,2017,m,25,99
unpd,Singapore,SGP,2017,m,30,100
unpd,Singapore,SGP,2017,m,35,135
unpd,Singapore,SGP,2017,m,40,222.00000000000003
unpd,Singapore,SGP,2017,m,45,304
unpd,Singapore,SGP,2017,m,50,541
unpd,Singapore,SGP,2017,m,55,759
unpd,Singapore,SGP,2017,m,60,1116
unpd,Singapore,SGP,2017,m,65,1346
unpd,Singapore,SGP,2017,m,70,1365
unpd,Singapore,SGP,2017,m,75,1566.9999999999998
unpd,Singapore,SGP,2017,m,80,1511
unpd,Singapore,SGP,2017,m,85,1249
unpd,Singapore,SGP,2017,m,90,641
unpd,Singapore,SGP,2017,m,95,190
unpd,Singapore,SGP,2017,m,100,40
unpd,Singapore,SGP,2017,t,0,94
unpd,Singapore,SGP,2017,t,1,22
unpd,Singapore,SGP,2017,t,5,13.000000000000002
unpd,Singapore,SGP,2017,t,10,24.999999999999996
unpd,Singapore,SGP,2017,t,15,55
unpd,Singapore,SGP,2017,t,20,94
unpd,Singapore,SGP,2017,t,25,139
unpd,Singapore,SGP,2017,t,30,148
unpd,Singapore,SGP,2017,t,35,205
unpd,Singapore,SGP,2017,t,40,325
unpd,Singapore,SGP,2017,t,45,491.99999999999994
unpd,Singapore,SGP,2017,t,50,869.0000000000001
unpd,Singapore,SGP,2017,t,55,1232
unpd,Singapore,SGP,2017,t,60,1739
unpd,Singapore,SGP,2017,t,65,2121
unpd,Singapore,SGP,2017,t,70,2139
unpd,Singapore,SGP,2017,t,75,2764
unpd,Singapore,SGP,2017,t,80,3012.9999999999995
unpd,Singapore,SGP,2017,t,85,2843
unpd,Singapore,SGP,2017,t,90,1682
unpd,Singapore,SGP,2017,t,95,702
unpd,Singapore,SGP,2017,t,100,189
unpd,Singapore,SGP,2018,f,0,38.43678160919541
unpd,Singapore,SGP,2018,f,1,16
unpd,Singapore,SGP,2018,f,5,16
unpd,Singapore,SGP,2018,f,10,8
unpd,Singapore,SGP,2018,f,15,11
unpd,Singapore,SGP,2018,f,20,25.999999999999996
unpd,Singapore,SGP,2018,f,25,30.000000000000004
unpd,Singapore,SGP,2018,f,30,53.99999999999999
unpd,Singapore,SGP,2018,f,35,85.00000000000001
unpd,Singapore,SGP,2018,f,40,96
unpd,Singapore,SGP,2018,f,45,177
unpd,Singapore,SGP,2018,f,50,291
unpd,Singapore,SGP,2018,f,55,435
unpd,Singapore,SGP,2018,f,60,642.0000000000001
unpd,Singapore,SGP,2018,f,65,737.9999999999999
unpd,Singapore,SGP,2018,f,70,851
unpd,Singapore,SGP,2018,f,75,1203
unpd,Singapore,SGP,2018,f,80,1493.9999999999998
unpd,Singapore,SGP,2018,f,85,1546
unpd,Singapore,SGP,2018,f,90,1207.9999999999998
unpd,Singapore,SGP,2018,f,95,541
unpd,Singapore,SGP,2018,f,100,173
unpd,Singapore,SGP,2018,m,0,49.56321839080459
unpd,Singapore,SGP,2018,m,1,15
unpd,Singapore,SGP,2018,m,5,11
unpd,Singapore,SGP,2018,m,10,11
unpd,Singapore,SGP,2018,m,15,43
unpd,Singapore,SGP,2018,m,20,69
unpd,Singapore,SGP,2018,m,25,83
unpd,Singapore,SGP,2018,m,30,122.99999999999996
unpd,Singapore,SGP,2018,m,35,116
unpd,Singapore,SGP,2018,m,40,188
unpd,Singapore,SGP,2018,m,45,333
unpd,Singapore,SGP,2018,m,50,487
unpd,Singapore,SGP,2018,m,55,829.0000000000001
unpd,Singapore,SGP,2018,m,60,1161
unpd,Singapore,SGP,2018,m,65,1363
unpd,Singapore,SGP,2018,m,70,1484
unpd,Singapore,SGP,2018,m,75,1536.9999999999995
unpd,Singapore,SGP,2018,m,80,1546
unpd,Singapore,SGP,2018,m,85,1239
unpd,Singapore,SGP,2018,m,90,645.9999999999999
unpd,Singapore,SGP,2018,m,95,220.00000000000009
unpd,Singapore,SGP,2018,m,100,49
unpd,Singapore,SGP,2018,t,0,88
unpd,Singapore,SGP,2018,t,1,31
unpd,Singapore,SGP,2018,t,5,27
unpd,Singapore,SGP,2018,t,10,19
unpd,Singapore,SGP,2018,t,15,54
unpd,Singapore,SGP,2018,t,20,95
unpd,Singapore,SGP,2018,t,25,113
unpd,Singapore,SGP,2018,t,30,176.99999999999997
unpd,Singapore,SGP,2018,t,35,201
unpd,Singapore,SGP,2018,t,40,284
unpd,Singapore,SGP,2018,t,45,510
unpd,Singapore,SGP,2018,t,50,778
unpd,Singapore,SGP,2018,t,55,1264
unpd,Singapore,SGP,2018,t,60,1803
unpd,Singapore,SGP,2018,t,65,2101
unpd,Singapore,SGP,2018,t,70,2335
unpd,Singapore,SGP,2018,t,75,2740
unpd,Singapore,SGP,2018,t,80,3039.9999999999995
unpd,Singapore,SGP,2018,t,85,2785
unpd,Singapore,SGP,2018,t,90,1854
unpd,Singapore,SGP,2018,t,95,761
unpd,Singapore,SGP,2018,t,100,222
unpd,Singapore,SGP,2019,f,0,36
unpd,Singapore,SGP,2019,f,1,16
unpd,Singapore,SGP,2019,f,5,11
unpd,Singapore,SGP,2019,f,10,3
unpd,Singapore,SGP,2019,f,15,24
unpd,Singapore,SGP,2019,f,20,24.000000000000004
unpd,Singapore,SGP,2019,f,25,43
unpd,Singapore,SGP,2019,f,30,61
unpd,Singapore,SGP,2019,f,35,72
unpd,Singapore,SGP,2019,f,40,104
unpd,Singapore,SGP,2019,f,45,162
unpd,Singapore,SGP,2019,f,50,280.00000000000006
unpd,Singapore,SGP,2019,f,55,453
unpd,Singapore,SGP,2019,f,60,617.0000000000001
unpd,Singapore,SGP,2019,f,65,750
unpd,Singapore,SGP,2019,f,70,906
unpd,Singapore,SGP,2019,f,75,1136
unpd,Singapore,SGP,2019,f,80,1470
unpd,Singapore,SGP,2019,f,85,1621.9999999999998
unpd,Singapore,SGP,2019,f,90,1311.0000000000002
unpd,Singapore,SGP,2019,f,95,522
unpd,Singapore,SGP,2019,f,100,170.00000000000003
unpd,Singapore,SGP,2019,m,0,39
unpd,Singapore,SGP,2019,m,1,13.000000000000002
unpd,Singapore,SGP,2019,m,5,8
unpd,Singapore,SGP,2019,m,10,6
unpd,Singapore,SGP,2019,m,15,24
unpd,Singapore,SGP,2019,m,20,61
unpd,Singapore,SGP,2019,m,25,82
unpd,Singapore,SGP,2019,m,30,117
unpd,Singapore,SGP,2019,m,35,139
unpd,Singapore,SGP,2019,m,40,189
unpd,Singapore,SGP,2019,m,45,304
unpd,Singapore,SGP,2019,m,50,443.0000000000001
unpd,Singapore,SGP,2019,m,55,739
unpd,Singapore,SGP,2019,m,60,1115
unpd,Singapore,SGP,2019,m,65,1349
unpd,Singapore,SGP,2019,m,70,1492
unpd,Singapore,SGP,2019,m,75,1527
unpd,Singapore,SGP,2019,m,80,1704
unpd,Singapore,SGP,2019,m,85,1323
unpd,Singapore,SGP,2019,m,90,731.0000000000001
unpd,Singapore,SGP,2019,m,95,212.99999999999997
unpd,Singapore,SGP,2019,m,100,35
unpd,Singapore,SGP,2019,t,0,75
unpd,Singapore,SGP,2019,t,1,29
unpd,Singapore,SGP,2019,t,5,19
unpd,Singapore,SGP,2019,t,10,9
unpd,Singapore,SGP,2019,t,15,48
unpd,Singapore,SGP,2019,t,20,85.00000000000001
unpd,Singapore,SGP,2019,t,25,125
unpd,Singapore,SGP,2019,t,30,178
unpd,Singapore,SGP,2019,t,35,211
unpd,Singapore,SGP,2019,t,40,293
unpd,Singapore,SGP,2019,t,45,466
unpd,Singapore,SGP,2019,t,50,723.0000000000001
unpd,Singapore,SGP,2019,t,55,1192
unpd,Singapore,SGP,2019,t,60,1732
unpd,Singapore,SGP,2019,t,65,2099
unpd,Singapore,SGP,2019,t,70,2398
unpd,Singapore,SGP,2019,t,75,2663
unpd,Singapore,SGP,2019,t,80,3174
unpd,Singapore,SGP,2019,t,85,2945
unpd,Singapore,SGP,2019,t,90,2042
unpd,Singapore,SGP,2019,t,95,735
unpd,Singapore,SGP,2019,t,100,205
unpd,Singapore,SGP,2020,f,0,26.371428571428577
unpd,Singapore,SGP,2020,f,1,4
unpd,Singapore,SGP,2020,f,5,7
unpd,Singapore,SGP,2020,f,10,9
unpd,Singapore,SGP,2020,f,15,14
unpd,Singapore,SGP,2020,f,20,23
unpd,Singapore,SGP,2020,f,25,45.00000000000001
unpd,Singapore,SGP,2020,f,30,33
unpd,Singapore,SGP,2020,f,35,68
unpd,Singapore,SGP,2020,f,40,111
unpd,Singapore,SGP,2020,f,45,185
unpd,Singapore,SGP,2020,f,50,265
unpd,Singapore,SGP,2020,f,55,433.00000000000006
unpd,Singapore,SGP,2020,f,60,571
unpd,Singapore,SGP,2020,f,65,783.0000000000001
unpd,Singapore,SGP,2020,f,70,952
unpd,Singapore,SGP,2020,f,75,987
unpd,Singapore,SGP,2020,f,80,1533
unpd,Singapore,SGP,2020,f,85,1638
unpd,Singapore,SGP,2020,f,90,1287
unpd,Singapore,SGP,2020,f,95,594
unpd,Singapore,SGP,2020,f,100,176
unpd,Singapore,SGP,2020,m,0,44.628571428571426
unpd,Singapore,SGP,2020,m,1,8
unpd,Singapore,SGP,2020,m,5,5
unpd,Singapore,SGP,2020,m,10,12
unpd,Singapore,SGP,2020,m,15,33
unpd,Singapore,SGP,2020,m,20,52.99999999999999
unpd,Singapore,SGP,2020,m,25,86
unpd,Singapore,SGP,2020,m,30,108
unpd,Singapore,SGP,2020,m,35,140
unpd,Singapore,SGP,2020,m,40,211.00000000000003
unpd,Singapore,SGP,2020,m,45,313
unpd,Singapore,SGP,2020,m,50,451.00000000000006
unpd,Singapore,SGP,2020,m,55,749
unpd,Singapore,SGP,2020,m,60,1147
unpd,Singapore,SGP,2020,m,65,1389
unpd,Singapore,SGP,2020,m,70,1711
unpd,Singapore,SGP,2020,m,75,1513
unpd,Singapore,SGP,2020,m,80,1840
unpd,Singapore,SGP,2020,m,85,1489.9999999999998
unpd,Singapore,SGP,2020,m,90,755.9999999999999
unpd,Singapore,SGP,2020,m,95,202
unpd,Singapore,SGP,2020,m,100,48
unpd,Singapore,SGP,2020,t,0,71
unpd,Singapore,SGP,2020,t,1,12
unpd,Singapore,SGP,2020,t,5,12
unpd,Singapore,SGP,2020,t,10,21
unpd,Singapore,SGP,2020,t,15,47
unpd,Singapore,SGP,2020,t,20,76
unpd,Singapore,SGP,2020,t,25,131
unpd,Singapore,SGP,2020,t,30,141
unpd,Singapore,SGP,2020,t,35,208
unpd,Singapore,SGP,2020,t,40,322
unpd,Singapore,SGP,2020,t,45,498
unpd,Singapore,SGP,2020,t,50,716
unpd,Singapore,SGP,2020,t,55,1182
unpd,Singapore,SGP,2020,t,60,1718
unpd,Singapore,SGP,2020,t,65,2172
unpd,Singapore,SGP,2020,t,70,2663
unpd,Singapore,SGP,2020,t,75,2500
unpd,Singapore,SGP,2020,t,80,3373
unpd,Singapore,SGP,2020,t,85,3127.9999999999995
unpd,Singapore,SGP,2020,t,90,2043
unpd,Singapore,SGP,2020,t,95,796
unpd,Singapore,SGP,2020,t,100,224
stmf,Slovakia,SVK,2015,f,0,162
stmf,Slovakia,SVK,2015,f,5,12
stmf,Slovakia,SVK,2015,f,10,22
stmf,Slovakia,SVK,2015,f,15,32
stmf,Slovakia,SVK,2015,f,20,53
stmf,Slovakia,SVK,2015,f,25,63.000000000000014
stmf,Slovakia,SVK,2015,f,30,73
stmf,Slovakia,SVK,2015,f,35,138
stmf,Slovakia,SVK,2015,f,40,212.99999999999997
stmf,Slovakia,SVK,2015,f,45,349
stmf,Slovakia,SVK,2015,f,50,626
stmf,Slovakia,SVK,2015,f,55,1050
stmf,Slovakia,SVK,2015,f,60,1692.9999999999995
stmf,Slovakia,SVK,2015,f,65,1942
stmf,Slovakia,SVK,2015,f,70,2422
stmf,Slovakia,SVK,2015,f,75,3526.9999999999995
stmf,Slovakia,SVK,2015,f,80,5361
stmf,Slovakia,SVK,2015,f,85,5297
stmf,Slovakia,SVK,2015,f,90,3763.000000000001
stmf,Slovakia,SVK,2015,m,0,208
stmf,Slovakia,SVK,2015,m,5,19
stmf,Slovakia,SVK,2015,m,10,24
stmf,Slovakia,SVK,2015,m,15,72
stmf,Slovakia,SVK,2015,m,20,149
stmf,Slovakia,SVK,2015,m,25,184.00000000000003
stmf,Slovakia,SVK,2015,m,30,275
stmf,Slovakia,SVK,2015,m,35,379
stmf,Slovakia,SVK,2015,m,40,586
stmf,Slovakia,SVK,2015,m,45,901
stmf,Slovakia,SVK,2015,m,50,1530
stmf,Slovakia,SVK,2015,m,55,2428
stmf,Slovakia,SVK,2015,m,60,3609
stmf,Slovakia,SVK,2015,m,65,3482.0000000000005
stmf,Slovakia,SVK,2015,m,70,3331.9999999999995
stmf,Slovakia,SVK,2015,m,75,3425
stmf,Slovakia,SVK,2015,m,80,3428
stmf,Slovakia,SVK,2015,m,85,2556.0000000000005
stmf,Slovakia,SVK,2015,m,90,1362
stmf,Slovakia,SVK,2015,t,0,370
stmf,Slovakia,SVK,2015,t,5,31
stmf,Slovakia,SVK,2015,t,10,46
stmf,Slovakia,SVK,2015,t,15,104
stmf,Slovakia,SVK,2015,t,20,202
stmf,Slovakia,SVK,2015,t,25,247.00000000000003
stmf,Slovakia,SVK,2015,t,30,348
stmf,Slovakia,SVK,2015,t,35,517
stmf,Slovakia,SVK,2015,t,40,799
stmf,Slovakia,SVK,2015,t,45,1250
stmf,Slovakia,SVK,2015,t,50,2156
stmf,Slovakia,SVK,2015,t,55,3478.0000000000005
stmf,Slovakia,SVK,2015,t,60,5302
stmf,Slovakia,SVK,2015,t,65,5424
stmf,Slovakia,SVK,2015,t,70,5754
stmf,Slovakia,SVK,2015,t,75,6952
stmf,Slovakia,SVK,2015,t,80,8789
stmf,Slovakia,SVK,2015,t,85,7853.000000000001
stmf,Slovakia,SVK,2015,t,90,5125
stmf,Slovakia,SVK,2016,f,0,148
stmf,Slovakia,SVK,2016,f,5,17
stmf,Slovakia,SVK,2016,f,10,14.000000000000002
stmf,Slovakia,SVK,2016,f,15,28
stmf,Slovakia,SVK,2016,f,20,48
stmf,Slovakia,SVK,2016,f,25,59.00000000000001
stmf,Slovakia,SVK,2016,f,30,112
stmf,Slovakia,SVK,2016,f,35,152.00000000000003
stmf,Slovakia,SVK,2016,f,40,243
stmf,Slovakia,SVK,2016,f,45,329
stmf,Slovakia,SVK,2016,f,50,592.0000000000001
stmf,Slovakia,SVK,2016,f,55,892.9999999999999
stmf,Slovakia,SVK,2016,f,60,1506
stmf,Slovakia,SVK,2016,f,65,2015
stmf,Slovakia,SVK,2016,f,70,2378
stmf,Slovakia,SVK,2016,f,75,3254.0000000000005
stmf,Slovakia,SVK,2016,f,80,4768
stmf,Slovakia,SVK,2016,f,85,5095
stmf,Slovakia,SVK,2016,f,90,3798
stmf,Slovakia,SVK,2016,m,0,203
stmf,Slovakia,SVK,2016,m,5,17
stmf,Slovakia,SVK,2016,m,10,18
stmf,Slovakia,SVK,2016,m,15,63
stmf,Slovakia,SVK,2016,m,20,124
stmf,Slovakia,SVK,2016,m,25,153
stmf,Slovakia,SVK,2016,m,30,215
stmf,Slovakia,SVK,2016,m,35,358
stmf,Slovakia,SVK,2016,m,40,563
stmf,Slovakia,SVK,2016,m,45,777
stmf,Slovakia,SVK,2016,m,50,1347
stmf,Slovakia,SVK,2016,m,55,2211
stmf,Slovakia,SVK,2016,m,60,3371
stmf,Slovakia,SVK,2016,m,65,3668
stmf,Slovakia,SVK,2016,m,70,3205
stmf,Slovakia,SVK,2016,m,75,3352
stmf,Slovakia,SVK,2016,m,80,3170
stmf,Slovakia,SVK,2016,m,85,2438.0000000000005
stmf,Slovakia,SVK,2016,m,90,1383
stmf,Slovakia,SVK,2016,t,0,351
stmf,Slovakia,SVK,2016,t,5,34
stmf,Slovakia,SVK,2016,t,10,32
stmf,Slovakia,SVK,2016,t,15,91
stmf,Slovakia,SVK,2016,t,20,172
stmf,Slovakia,SVK,2016,t,25,212
stmf,Slovakia,SVK,2016,t,30,327
stmf,Slovakia,SVK,2016,t,35,510.00000000000006
stmf,Slovakia,SVK,2016,t,40,806
stmf,Slovakia,SVK,2016,t,45,1106
stmf,Slovakia,SVK,2016,t,50,1939
stmf,Slovakia,SVK,2016,t,55,3104
stmf,Slovakia,SVK,2016,t,60,4877
stmf,Slovakia,SVK,2016,t,65,5683
stmf,Slovakia,SVK,2016,t,70,5583
stmf,Slovakia,SVK,2016,t,75,6606
stmf,Slovakia,SVK,2016,t,80,7938
stmf,Slovakia,SVK,2016,t,85,7533.000000000001
stmf,Slovakia,SVK,2016,t,90,5181
stmf,Slovakia,SVK,2017,f,0,130
stmf,Slovakia,SVK,2017,f,5,16
stmf,Slovakia,SVK,2017,f,10,11
stmf,Slovakia,SVK,2017,f,15,31.000000000000004
stmf,Slovakia,SVK,2017,f,20,30.999999999999996
stmf,Slovakia,SVK,2017,f,25,74
stmf,Slovakia,SVK,2017,f,30,86
stmf,Slovakia,SVK,2017,f,35,148
stmf,Slovakia,SVK,2017,f,40,225.00000000000003
stmf,Slovakia,SVK,2017,f,45,346
stmf,Slovakia,SVK,2017,f,50,592.9999999999999
stmf,Slovakia,SVK,2017,f,55,943
stmf,Slovakia,SVK,2017,f,60,1552
stmf,Slovakia,SVK,2017,f,65,2016
stmf,Slovakia,SVK,2017,f,70,2445
stmf,Slovakia,SVK,2017,f,75,3470.9999999999995
stmf,Slovakia,SVK,2017,f,80,4818
stmf,Slovakia,SVK,2017,f,85,5333
stmf,Slovakia,SVK,2017,f,90,4060
stmf,Slovakia,SVK,2017,m,0,190.99999999999997
stmf,Slovakia,SVK,2017,m,5,18
stmf,Slovakia,SVK,2017,m,10,22
stmf,Slovakia,SVK,2017,m,15,75
stmf,Slovakia,SVK,2017,m,20,121
stmf,Slovakia,SVK,2017,m,25,155.00000000000003
stmf,Slovakia,SVK,2017,m,30,234
stmf,Slovakia,SVK,2017,m,35,336.99999999999994
stmf,Slovakia,SVK,2017,m,40,565
stmf,Slovakia,SVK,2017,m,45,753
stmf,Slovakia,SVK,2017,m,50,1428.9999999999998
stmf,Slovakia,SVK,2017,m,55,2117
stmf,Slovakia,SVK,2017,m,60,3422
stmf,Slovakia,SVK,2017,m,65,3728
stmf,Slovakia,SVK,2017,m,70,3454
stmf,Slovakia,SVK,2017,m,75,3425
stmf,Slovakia,SVK,2017,m,80,3240
stmf,Slovakia,SVK,2017,m,85,2606
stmf,Slovakia,SVK,2017,m,90,1481
stmf,Slovakia,SVK,2017,t,0,321
stmf,Slovakia,SVK,2017,t,5,34
stmf,Slovakia,SVK,2017,t,10,33
stmf,Slovakia,SVK,2017,t,15,106
stmf,Slovakia,SVK,2017,t,20,152
stmf,Slovakia,SVK,2017,t,25,229.00000000000003
stmf,Slovakia,SVK,2017,t,30,320
stmf,Slovakia,SVK,2017,t,35,484.99999999999994
stmf,Slovakia,SVK,2017,t,40,790
stmf,Slovakia,SVK,2017,t,45,1099
stmf,Slovakia,SVK,2017,t,50,2022
stmf,Slovakia,SVK,2017,t,55,3060
stmf,Slovakia,SVK,2017,t,60,4974
stmf,Slovakia,SVK,2017,t,65,5744
stmf,Slovakia,SVK,2017,t,70,5899
stmf,Slovakia,SVK,2017,t,75,6896
stmf,Slovakia,SVK,2017,t,80,8058
stmf,Slovakia,SVK,2017,t,85,7939
stmf,Slovakia,SVK,2017,t,90,5541
stmf,Slovakia,SVK,2018,f,0,149
stmf,Slovakia,SVK,2018,f,5,22
stmf,Slovakia,SVK,2018,f,10,19
stmf,Slovakia,SVK,2018,f,15,32
stmf,Slovakia,SVK,2018,f,20,45
stmf,Slovakia,SVK,2018,f,25,59.99999999999999
stmf,Slovakia,SVK,2018,f,30,77
stmf,Slovakia,SVK,2018,f,35,113
stmf,Slovakia,SVK,2018,f,40,243.99999999999997
stmf,Slovakia,SVK,2018,f,45,342
stmf,Slovakia,SVK,2018,f,50,590
stmf,Slovakia,SVK,2018,f,55,909
stmf,Slovakia,SVK,2018,f,60,1549
stmf,Slovakia,SVK,2018,f,65,2149
stmf,Slovakia,SVK,2018,f,70,2527
stmf,Slovakia,SVK,2018,f,75,3544.0000000000005
stmf,Slovakia,SVK,2018,f,80,4731
stmf,Slovakia,SVK,2018,f,85,5301.999999999999
stmf,Slovakia,SVK,2018,f,90,4042
stmf,Slovakia,SVK,2018,m,0,195
stmf,Slovakia,SVK,2018,m,5,17
stmf,Slovakia,SVK,2018,m,10,22
stmf,Slovakia,SVK,2018,m,15,64
stmf,Slovakia,SVK,2018,m,20,118
stmf,Slovakia,SVK,2018,m,25,154
stmf,Slovakia,SVK,2018,m,30,247.00000000000003
stmf,Slovakia,SVK,2018,m,35,384
stmf,Slovakia,SVK,2018,m,40,577
stmf,Slovakia,SVK,2018,m,45,813
stmf,Slovakia,SVK,2018,m,50,1395
stmf,Slovakia,SVK,2018,m,55,2162
stmf,Slovakia,SVK,2018,m,60,3284
stmf,Slovakia,SVK,2018,m,65,4008.000000000001
stmf,Slovakia,SVK,2018,m,70,3463.0000000000005
stmf,Slovakia,SVK,2018,m,75,3493.000000000001
stmf,Slovakia,SVK,2018,m,80,3224
stmf,Slovakia,SVK,2018,m,85,2668.9999999999995
stmf,Slovakia,SVK,2018,m,90,1402
stmf,Slovakia,SVK,2018,t,0,344
stmf,Slovakia,SVK,2018,t,5,39
stmf,Slovakia,SVK,2018,t,10,41
stmf,Slovakia,SVK,2018,t,15,96
stmf,Slovakia,SVK,2018,t,20,163
stmf,Slovakia,SVK,2018,t,25,214
stmf,Slovakia,SVK,2018,t,30,324
stmf,Slovakia,SVK,2018,t,35,497
stmf,Slovakia,SVK,2018,t,40,821
stmf,Slovakia,SVK,2018,t,45,1155
stmf,Slovakia,SVK,2018,t,50,1985
stmf,Slovakia,SVK,2018,t,55,3071
stmf,Slovakia,SVK,2018,t,60,4833
stmf,Slovakia,SVK,2018,t,65,6157
stmf,Slovakia,SVK,2018,t,70,5990
stmf,Slovakia,SVK,2018,t,75,7037.000000000001
stmf,Slovakia,SVK,2018,t,80,7955
stmf,Slovakia,SVK,2018,t,85,7970.999999999999
stmf,Slovakia,SVK,2018,t,90,5444
stmf,Slovakia,SVK,2019,f,0,158
stmf,Slovakia,SVK,2019,f,5,16
stmf,Slovakia,SVK,2019,f,10,14.999999999999998
stmf,Slovakia,SVK,2019,f,15,35
stmf,Slovakia,SVK,2019,f,20,32
stmf,Slovakia,SVK,2019,f,25,59.99999999999999
stmf,Slovakia,SVK,2019,f,30,91
stmf,Slovakia,SVK,2019,f,35,147
stmf,Slovakia,SVK,2019,f,40,249
stmf,Slovakia,SVK,2019,f,45,333.00000000000006
stmf,Slovakia,SVK,2019,f,50,552
stmf,Slovakia,SVK,2019,f,55,860
stmf,Slovakia,SVK,2019,f,60,1475
stmf,Slovakia,SVK,2019,f,65,2088
stmf,Slovakia,SVK,2019,f,70,2604
stmf,Slovakia,SVK,2019,f,75,3410
stmf,Slovakia,SVK,2019,f,80,4509
stmf,Slovakia,SVK,2019,f,85,5088.999999999999
stmf,Slovakia,SVK,2019,f,90,4049.000000000001
stmf,Slovakia,SVK,2019,m,0,199
stmf,Slovakia,SVK,2019,m,5,16
stmf,Slovakia,SVK,2019,m,10,25
stmf,Slovakia,SVK,2019,m,15,51.00000000000001
stmf,Slovakia,SVK,2019,m,20,122
stmf,Slovakia,SVK,2019,m,25,153
stmf,Slovakia,SVK,2019,m,30,237.00000000000003
stmf,Slovakia,SVK,2019,m,35,375
stmf,Slovakia,SVK,2019,m,40,524
stmf,Slovakia,SVK,2019,m,45,826
stmf,Slovakia,SVK,2019,m,50,1280
