Year,Age,Code,Sex,Deaths,Country,Source
2015,65,SWE,f,419,Sweden,hmd
2015,66,SWE,f,467,Sweden,hmd
2015,67,SWE,f,522,Sweden,hmd
2015,68,SWE,f,571,Sweden,hmd
2015,69,SWE,f,679,Sweden,hmd
2015,70,SWE,f,647,Sweden,hmd
2015,71,SWE,f,763,Sweden,hmd
2015,72,SWE,f,720,Sweden,hmd
2015,73,SWE,f,696,Sweden,hmd
2015,74,SWE,f,710,Sweden,hmd
2015,75,SWE,f,843,Sweden,hmd
2015,76,SWE,f,822,Sweden,hmd
2015,77,SWE,f,936,Sweden,hmd
2015,78,SWE,f,945,Sweden,hmd
2015,79,SWE,f,1002,Sweden,hmd
2015,80,SWE,f,1132,Sweden,hmd
2015,81,SWE,f,1257,Sweden,hmd
2015,82,SWE,f,1356,Sweden,hmd
2015,83,SWE,f,1574,Sweden,hmd
2015,84,SWE,f,1617,Sweden,hmd
2015,85,SWE,f,1796,Sweden,hmd
2015,86,SWE,f,1858,Sweden,hmd
2015,87,SWE,f,1923,Sweden,hmd
2015,88,SWE,f,2047,Sweden,hmd
2015,89,SWE,f,2146,Sweden,hmd
2015,90,SWE,f,2089,Sweden,hmd
2015,91,SWE,f,2100,Sweden,hmd
2015,92,SWE,f,1999,Sweden,hmd
2015,93,SWE,f,1898,Sweden,hmd
2015,94,SWE,f,1705,Sweden,hmd
2015,95,SWE,f,1428,Sweden,hmd
2015,96,SWE,f,969,Sweden,hmd
2015,97,SWE,f,781,Sweden,hmd
2015,98,SWE,f,604,Sweden,hmd
2015,99,SWE,f,418,Sweden,hmd
2015,100,SWE,f,324,Sweden,hmd
2015,101,SWE,f,204,Sweden,hmd
2015,102,SWE,f,121,Sweden,hmd
2015,103,SWE,f,70,Sweden,hmd
2015,104,SWE,f,36,Sweden,hmd
2015,105,SWE,f,24.44,Sweden,hmd
2015,106,SWE,f,14.06,Sweden,hmd
2015,107,SWE,f,6.99,Sweden,hmd
2015,108,SWE,f,3.19,Sweden,hmd
2015,109,SWE,f,1.6,Sweden,hmd
2015,110,SWE,f,0.7,Sweden,hmd
2015,TOT,SWE,f,46421.98,Sweden,hmd
2016,0,SWE,f,135,Sweden,hmd
2016,1,SWE,f,10,Sweden,hmd
2016,2,SWE,f,6,Sweden,hmd
2016,3,SWE,f,6,Sweden,hmd
2016,4,SWE,f,7,Sweden,hmd
2016,5,SWE,f,4,Sweden,hmd
2016,6,SWE,f,8,Sweden,hmd
2016,7,SWE,f,4,Sweden,hmd
2016,8,SWE,f,3,Sweden,hmd
2016,9,SWE,f,3,Sweden,hmd
2016,10,SWE,f,3,Sweden,hmd
2016,11,SWE,f,3,Sweden,hmd
2016,12,SWE,f,8,Sweden,hmd
2016,13,SWE,f,6,Sweden,hmd
2016,14,SWE,f,7,Sweden,hmd
2016,15,SWE,f,2,Sweden,hmd
2016,16,SWE,f,5,Sweden,hmd
2016,17,SWE,f,6,Sweden,hmd
2016,18,SWE,f,11,Sweden,hmd
2016,19,SWE,f,6,Sweden,hmd
2016,20,SWE,f,10,Sweden,hmd
2016,21,SWE,f,11,Sweden,hmd
2016,22,SWE,f,10,Sweden,hmd
2016,23,SWE,f,23,Sweden,hmd
2016,24,SWE,f,22,Sweden,hmd
2016,25,SWE,f,20,Sweden,hmd
2016,26,SWE,f,20,Sweden,hmd
2016,27,SWE,f,13,Sweden,hmd
2016,28,SWE,f,15,Sweden,hmd
2016,29,SWE,f,21,Sweden,hmd
2016,30,SWE,f,28,Sweden,hmd
2016,31,SWE,f,14,Sweden,hmd
2016,32,SWE,f,24,Sweden,hmd
2016,33,SWE,f,20,Sweden,hmd
2016,34,SWE,f,21,Sweden,hmd
2016,35,SWE,f,30,Sweden,hmd
2016,36,SWE,f,22,Sweden,hmd
2016,37,SWE,f,20,Sweden,hmd
2016,38,SWE,f,21,Sweden,hmd
2016,39,SWE,f,33,Sweden,hmd
2016,40,SWE,f,47,Sweden,hmd
2016,41,SWE,f,34,Sweden,hmd
2016,42,SWE,f,38,Sweden,hmd
2016,43,SWE,f,49,Sweden,hmd
2016,44,SWE,f,45,Sweden,hmd
2016,45,SWE,f,54,Sweden,hmd
2016,46,SWE,f,73,Sweden,hmd
2016,47,SWE,f,58,Sweden,hmd
2016,48,SWE,f,92,Sweden,hmd
2016,49,SWE,f,92,Sweden,hmd
2016,50,SWE,f,111,Sweden,hmd
2016,51,SWE,f,110,Sweden,hmd
2016,52,SWE,f,118,Sweden,hmd
2016,53,SWE,f,121,Sweden,hmd
2016,54,SWE,f,110,Sweden,hmd
2016,55,SWE,f,162,Sweden,hmd
2016,56,SWE,f,169,Sweden,hmd
2016,57,SWE,f,157,Sweden,hmd
2016,58,SWE,f,187,Sweden,hmd
2016,59,SWE,f,230,Sweden,hmd
2016,60,SWE,f,254,Sweden,hmd
2016,61,SWE,f,261,Sweden,hmd
2016,62,SWE,f,304,Sweden,hmd
2016,63,SWE,f,328,Sweden,hmd
2016,64,SWE,f,339,Sweden,hmd
2016,65,SWE,f,390,Sweden,hmd
2016,66,SWE,f,465,Sweden,hmd
2016,67,SWE,f,495,Sweden,hmd
2016,68,SWE,f,566,Sweden,hmd
2016,69,SWE,f,574,Sweden,hmd
2016,70,SWE,f,665,Sweden,hmd
2016,71,SWE,f,768,Sweden,hmd
2016,72,SWE,f,849,Sweden,hmd
2016,73,SWE,f,832,Sweden,hmd
2016,74,SWE,f,753,Sweden,hmd
2016,75,SWE,f,737,Sweden,hmd
2016,76,SWE,f,877,Sweden,hmd
2016,77,SWE,f,917,Sweden,hmd
2016,78,SWE,f,985,Sweden,hmd
2016,79,SWE,f,1092,Sweden,hmd
2016,80,SWE,f,1164,Sweden,hmd
2016,81,SWE,f,1195,Sweden,hmd
2016,82,SWE,f,1328,Sweden,hmd
2016,83,SWE,f,1451,Sweden,hmd
2016,84,SWE,f,1578,Sweden,hmd
2016,85,SWE,f,1817,Sweden,hmd
2016,86,SWE,f,1873,Sweden,hmd
2016,87,SWE,f,1952,Sweden,hmd
2016,88,SWE,f,1937,Sweden,hmd
2016,89,SWE,f,2148,Sweden,hmd
2016,90,SWE,f,2175,Sweden,hmd
2016,91,SWE,f,2192,Sweden,hmd
2016,92,SWE,f,1878,Sweden,hmd
2016,93,SWE,f,1786,Sweden,hmd
2016,94,SWE,f,1674,Sweden,hmd
2016,95,SWE,f,1483,Sweden,hmd
2016,96,SWE,f,1197,Sweden,hmd
2016,97,SWE,f,791,Sweden,hmd
2016,98,SWE,f,577,Sweden,hmd
2016,99,SWE,f,420,Sweden,hmd
2016,100,SWE,f,279,Sweden,hmd
2016,101,SWE,f,189,Sweden,hmd
2016,102,SWE,f,140,Sweden,hmd
2016,103,SWE,f,87,Sweden,hmd
2016,104,SWE,f,49,Sweden,hmd
2016,105,SWE,f,25.17,Sweden,hmd
2016,106,SWE,f,13.29,Sweden,hmd
2016,107,SWE,f,7.47,Sweden,hmd
2016,108,SWE,f,3.64,Sweden,hmd
2016,109,SWE,f,1.63,Sweden,hmd
2016,110,SWE,f,0.81,Sweden,hmd
2016,TOT,SWE,f,46561.01,Sweden,hmd
2017,0,SWE,f,132,Sweden,hmd
2017,1,SWE,f,6,Sweden,hmd
2017,2,SWE,f,9,Sweden,hmd
2017,3,SWE,f,6,Sweden,hmd
2017,4,SWE,f,4,Sweden,hmd
2017,5,SWE,f,3,Sweden,hmd
2017,6,SWE,f,8,Sweden,hmd
2017,7,SWE,f,3,Sweden,hmd
2017,8,SWE,f,2,Sweden,hmd
2017,9,SWE,f,3,Sweden,hmd
2017,10,SWE,f,3,Sweden,hmd
2017,11,SWE,f,5,Sweden,hmd
2017,12,SWE,f,4,Sweden,hmd
2017,13,SWE,f,1,Sweden,hmd
2017,14,SWE,f,9,Sweden,hmd
2017,15,SWE,f,4,Sweden,hmd
2017,16,SWE,f,6,Sweden,hmd
2017,17,SWE,f,7,Sweden,hmd
2017,18,SWE,f,11,Sweden,hmd
2017,19,SWE,f,13,Sweden,hmd
2017,20,SWE,f,12,Sweden,hmd
2017,21,SWE,f,9,Sweden,hmd
2017,22,SWE,f,15,Sweden,hmd
2017,23,SWE,f,14,Sweden,hmd
2017,24,SWE,f,13,Sweden,hmd
2017,25,SWE,f,21,Sweden,hmd
2017,26,SWE,f,17,Sweden,hmd
2017,27,SWE,f,21,Sweden,hmd
2017,28,SWE,f,20,Sweden,hmd
2017,29,SWE,f,19,Sweden,hmd
2017,30,SWE,f,20,Sweden,hmd
2017,31,SWE,f,25,Sweden,hmd
2017,32,SWE,f,25,Sweden,hmd
2017,33,SWE,f,23,Sweden,hmd
2017,34,SWE,f,24,Sweden,hmd
2017,35,SWE,f,16,Sweden,hmd
2017,36,SWE,f,33,Sweden,hmd
2017,37,SWE,f,31,Sweden,hmd
2017,38,SWE,f,20,Sweden,hmd
2017,39,SWE,f,22,Sweden,hmd
2017,40,SWE,f,37,Sweden,hmd
2017,41,SWE,f,37,Sweden,hmd
2017,42,SWE,f,43,Sweden,hmd
2017,43,SWE,f,40,Sweden,hmd
2017,44,SWE,f,47,Sweden,hmd
2017,45,SWE,f,51,Sweden,hmd
2017,46,SWE,f,62,Sweden,hmd
2017,47,SWE,f,68,Sweden,hmd
2017,48,SWE,f,93,Sweden,hmd
2017,49,SWE,f,98,Sweden,hmd
2017,50,SWE,f,97,Sweden,hmd
2017,51,SWE,f,127,Sweden,hmd
2017,52,SWE,f,126,Sweden,hmd
2017,53,SWE,f,106,Sweden,hmd
2017,54,SWE,f,146,Sweden,hmd
2017,55,SWE,f,102,Sweden,hmd
2017,56,SWE,f,172,Sweden,hmd
2017,57,SWE,f,181,Sweden,hmd
2017,58,SWE,f,183,Sweden,hmd
2017,59,SWE,f,213,Sweden,hmd
2017,60,SWE,f,249,Sweden,hmd
2017,61,SWE,f,277,Sweden,hmd
2017,62,SWE,f,270,Sweden,hmd
2017,63,SWE,f,319,Sweden,hmd
2017,64,SWE,f,345,Sweden,hmd
2017,65,SWE,f,379,Sweden,hmd
2017,66,SWE,f,447,Sweden,hmd
2017,67,SWE,f,454,Sweden,hmd
2017,68,SWE,f,580,Sweden,hmd
2017,69,SWE,f,592,Sweden,hmd
2017,70,SWE,f,663,Sweden,hmd
2017,71,SWE,f,753,Sweden,hmd
2017,72,SWE,f,822,Sweden,hmd
2017,73,SWE,f,875,Sweden,hmd
2017,74,SWE,f,882,Sweden,hmd
2017,75,SWE,f,837,Sweden,hmd
2017,76,SWE,f,867,Sweden,hmd
2017,77,SWE,f,961,Sweden,hmd
2017,78,SWE,f,1072,Sweden,hmd
2017,79,SWE,f,1082,Sweden,hmd
2017,80,SWE,f,1138,Sweden,hmd
2017,81,SWE,f,1297,Sweden,hmd
2017,82,SWE,f,1403,Sweden,hmd
2017,83,SWE,f,1414,Sweden,hmd
2017,84,SWE,f,1593,Sweden,hmd
2017,85,SWE,f,1684,Sweden,hmd
2017,86,SWE,f,1915,Sweden,hmd
2017,87,SWE,f,1959,Sweden,hmd
2017,88,SWE,f,2083,Sweden,hmd
2017,89,SWE,f,2138,Sweden,hmd
2017,90,SWE,f,2116,Sweden,hmd
2017,91,SWE,f,2023,Sweden,hmd
2017,92,SWE,f,1935,Sweden,hmd
2017,93,SWE,f,1834,Sweden,hmd
2017,94,SWE,f,1586,Sweden,hmd
2017,95,SWE,f,1485,Sweden,hmd
2017,96,SWE,f,1223,Sweden,hmd
2017,97,SWE,f,945,Sweden,hmd
2017,98,SWE,f,666,Sweden,hmd
2017,99,SWE,f,459,Sweden,hmd
2017,100,SWE,f,319,Sweden,hmd
2017,101,SWE,f,206,Sweden,hmd
2017,102,SWE,f,115,Sweden,hmd
2017,103,SWE,f,85,Sweden,hmd
2017,104,SWE,f,49,Sweden,hmd
2017,105,SWE,f,26.77,Sweden,hmd
2017,106,SWE,f,13.01,Sweden,hmd
2017,107,SWE,f,6.48,Sweden,hmd
2017,108,SWE,f,3.45,Sweden,hmd
2017,109,SWE,f,1.6,Sweden,hmd
2017,110,SWE,f,0.68,Sweden,hmd
2017,TOT,SWE,f,47115.99,Sweden,hmd
2018,0,SWE,f,103,Sweden,hmd
2018,1,SWE,f,17,Sweden,hmd
2018,2,SWE,f,6,Sweden,hmd
2018,3,SWE,f,6,Sweden,hmd
2018,4,SWE,f,4,Sweden,hmd
2018,5,SWE,f,6,Sweden,hmd
2018,6,SWE,f,2,Sweden,hmd
2018,7,SWE,f,5,Sweden,hmd
2018,8,SWE,f,5,Sweden,hmd
2018,9,SWE,f,1,Sweden,hmd
2018,10,SWE,f,6,Sweden,hmd
2018,11,SWE,f,3,Sweden,hmd
2018,12,SWE,f,1,Sweden,hmd
2018,13,SWE,f,4,Sweden,hmd
2018,14,SWE,f,13,Sweden,hmd
2018,15,SWE,f,6,Sweden,hmd
2018,16,SWE,f,8,Sweden,hmd
2018,17,SWE,f,11,Sweden,hmd
2018,18,SWE,f,9,Sweden,hmd
2018,19,SWE,f,17,Sweden,hmd
2018,20,SWE,f,17,Sweden,hmd
2018,21,SWE,f,16,Sweden,hmd
2018,22,SWE,f,16,Sweden,hmd
2018,23,SWE,f,22,Sweden,hmd
2018,24,SWE,f,16,Sweden,hmd
2018,25,SWE,f,11,Sweden,hmd
2018,26,SWE,f,12,Sweden,hmd
2018,27,SWE,f,27,Sweden,hmd
2018,28,SWE,f,27,Sweden,hmd
2018,29,SWE,f,21,Sweden,hmd
2018,30,SWE,f,27,Sweden,hmd
2018,31,SWE,f,20,Sweden,hmd
2018,32,SWE,f,31,Sweden,hmd
2018,33,SWE,f,25,Sweden,hmd
2018,34,SWE,f,23,Sweden,hmd
2018,35,SWE,f,26,Sweden,hmd
2018,36,SWE,f,20,Sweden,hmd
2018,37,SWE,f,26,Sweden,hmd
2018,38,SWE,f,27,Sweden,hmd
2018,39,SWE,f,26,Sweden,hmd
2018,40,SWE,f,29,Sweden,hmd
2018,41,SWE,f,40,Sweden,hmd
2018,42,SWE,f,38,Sweden,hmd
2018,43,SWE,f,50,Sweden,hmd
2018,44,SWE,f,42,Sweden,hmd
2018,45,SWE,f,49,Sweden,hmd
2018,46,SWE,f,62,Sweden,hmd
2018,47,SWE,f,74,Sweden,hmd
2018,48,SWE,f,70,Sweden,hmd
2018,49,SWE,f,83,Sweden,hmd
2018,50,SWE,f,89,Sweden,hmd
2018,51,SWE,f,101,Sweden,hmd
2018,52,SWE,f,117,Sweden,hmd
2018,53,SWE,f,124,Sweden,hmd
2018,54,SWE,f,129,Sweden,hmd
2018,55,SWE,f,140,Sweden,hmd
2018,56,SWE,f,151,Sweden,hmd
2018,57,SWE,f,174,Sweden,hmd
2018,58,SWE,f,200,Sweden,hmd
2018,59,SWE,f,196,Sweden,hmd
2018,60,SWE,f,234,Sweden,hmd
2018,61,SWE,f,269,Sweden,hmd
2018,62,SWE,f,292,Sweden,hmd
2018,63,SWE,f,321,Sweden,hmd
2018,64,SWE,f,318,Sweden,hmd
2018,65,SWE,f,374,Sweden,hmd
2018,66,SWE,f,409,Sweden,hmd
2018,67,SWE,f,450,Sweden,hmd
2018,68,SWE,f,533,Sweden,hmd
2018,69,SWE,f,636,Sweden,hmd
2018,70,SWE,f,676,Sweden,hmd
2018,71,SWE,f,784,Sweden,hmd
2018,72,SWE,f,810,Sweden,hmd
2018,73,SWE,f,904,Sweden,hmd
2018,74,SWE,f,953,Sweden,hmd
2018,75,SWE,f,968,Sweden,hmd
2018,76,SWE,f,896,Sweden,hmd
2018,77,SWE,f,907,Sweden,hmd
2018,78,SWE,f,1048,Sweden,hmd
2018,79,SWE,f,1129,Sweden,hmd
2018,80,SWE,f,1137,Sweden,hmd
2018,81,SWE,f,1284,Sweden,hmd
2018,82,SWE,f,1356,Sweden,hmd
2018,83,SWE,f,1401,Sweden,hmd
2018,84,SWE,f,1574,Sweden,hmd
2018,85,SWE,f,1630,Sweden,hmd
2018,86,SWE,f,1822,Sweden,hmd
2018,87,SWE,f,1928,Sweden,hmd
2018,88,SWE,f,2008,Sweden,hmd
2018,89,SWE,f,2062,Sweden,hmd
2018,90,SWE,f,2156,Sweden,hmd
2018,91,SWE,f,1969,Sweden,hmd
2018,92,SWE,f,1970,Sweden,hmd
2018,93,SWE,f,1755,Sweden,hmd
2018,94,SWE,f,1610,Sweden,hmd
2018,95,SWE,f,1328,Sweden,hmd
2018,96,SWE,f,1204,Sweden,hmd
2018,97,SWE,f,1016,Sweden,hmd
2018,98,SWE,f,729,Sweden,hmd
2018,99,SWE,f,437,Sweden,hmd
2018,100,SWE,f,325,Sweden,hmd
2018,101,SWE,f,212,Sweden,hmd
2018,102,SWE,f,156,Sweden,hmd
2018,103,SWE,f,81,Sweden,hmd
2018,104,SWE,f,31,Sweden,hmd
2018,105,SWE,f,26.13,Sweden,hmd
2018,106,SWE,f,13.21,Sweden,hmd
2018,107,SWE,f,6.03,Sweden,hmd
2018,108,SWE,f,2.82,Sweden,hmd
2018,109,SWE,f,1.42,Sweden,hmd
2018,110,SWE,f,0.4,Sweden,hmd
2018,TOT,SWE,f,46769.01,Sweden,hmd
2019,0,SWE,f,105,Sweden,hmd
2019,1,SWE,f,14,Sweden,hmd
2019,2,SWE,f,3,Sweden,hmd
2019,3,SWE,f,10,Sweden,hmd
2019,4,SWE,f,6,Sweden,hmd
2019,5,SWE,f,3,Sweden,hmd
2019,6,SWE,f,4,Sweden,hmd
2019,7,SWE,f,3,Sweden,hmd
2019,8,SWE,f,2,Sweden,hmd
2019,9,SWE,f,2,Sweden,hmd
2019,10,SWE,f,5,Sweden,hmd
2019,11,SWE,f,4,Sweden,hmd
2019,12,SWE,f,2,Sweden,hmd
2019,13,SWE,f,4,Sweden,hmd
2019,14,SWE,f,5,Sweden,hmd
2019,15,SWE,f,7,Sweden,hmd
2019,16,SWE,f,7,Sweden,hmd
2019,17,SWE,f,5,Sweden,hmd
2019,18,SWE,f,16,Sweden,hmd
2019,19,SWE,f,10,Sweden,hmd
2019,20,SWE,f,12,Sweden,hmd
2019,21,SWE,f,16,Sweden,hmd
2019,22,SWE,f,10,Sweden,hmd
2019,23,SWE,f,13,Sweden,hmd
2019,24,SWE,f,22,Sweden,hmd
2019,25,SWE,f,19,Sweden,hmd
2019,26,SWE,f,20,Sweden,hmd
2019,27,SWE,f,26,Sweden,hmd
2019,28,SWE,f,25,Sweden,hmd
2019,29,SWE,f,12,Sweden,hmd
2019,30,SWE,f,20,Sweden,hmd
2019,31,SWE,f,26,Sweden,hmd
2019,32,SWE,f,21,Sweden,hmd
2019,33,SWE,f,17,Sweden,hmd
2019,34,SWE,f,24,Sweden,hmd
2019,35,SWE,f,29,Sweden,hmd
2019,36,SWE,f,26,Sweden,hmd
2019,37,SWE,f,35,Sweden,hmd
2019,38,SWE,f,31,Sweden,hmd
2019,39,SWE,f,34,Sweden,hmd
2019,40,SWE,f,35,Sweden,hmd
2019,41,SWE,f,34,Sweden,hmd
2019,42,SWE,f,38,Sweden,hmd
2019,43,SWE,f,50,Sweden,hmd
2019,44,SWE,f,54,Sweden,hmd
2019,45,SWE,f,50,Sweden,hmd
2019,46,SWE,f,53,Sweden,hmd
2019,47,SWE,f,78,Sweden,hmd
2019,48,SWE,f,67,Sweden,hmd
2019,49,SWE,f,78,Sweden,hmd
2019,50,SWE,f,78,Sweden,hmd
2019,51,SWE,f,101,Sweden,hmd
2019,52,SWE,f,115,Sweden,hmd
2019,53,SWE,f,129,Sweden,hmd
2019,54,SWE,f,142,Sweden,hmd
2019,55,SWE,f,154,Sweden,hmd
2019,56,SWE,f,154,Sweden,hmd
2019,57,SWE,f,169,Sweden,hmd
2019,58,SWE,f,164,Sweden,hmd
2019,59,SWE,f,206,Sweden,hmd
2019,60,SWE,f,207,Sweden,hmd
2019,61,SWE,f,265,Sweden,hmd
2019,62,SWE,f,277,Sweden,hmd
2019,63,SWE,f,299,Sweden,hmd
2019,64,SWE,f,326,Sweden,hmd
2019,65,SWE,f,335,Sweden,hmd
2019,66,SWE,f,388,Sweden,hmd
2019,67,SWE,f,383,Sweden,hmd
2019,68,SWE,f,500,Sweden,hmd
2019,69,SWE,f,520,Sweden,hmd
2019,70,SWE,f,613,Sweden,hmd
2019,71,SWE,f,655,Sweden,hmd
2019,72,SWE,f,788,Sweden,hmd
2019,73,SWE,f,866,Sweden,hmd
2019,74,SWE,f,956,Sweden,hmd
2019,75,SWE,f,959,Sweden,hmd
2019,76,SWE,f,971,Sweden,hmd
2019,77,SWE,f,990,Sweden,hmd
2019,78,SWE,f,971,Sweden,hmd
2019,79,SWE,f,1072,Sweden,hmd
2019,80,SWE,f,1187,Sweden,hmd
2019,81,SWE,f,1198,Sweden,hmd
2019,82,SWE,f,1358,Sweden,hmd
2019,83,SWE,f,1431,Sweden,hmd
2019,84,SWE,f,1463,Sweden,hmd
2019,85,SWE,f,1544,Sweden,hmd
2019,86,SWE,f,1720,Sweden,hmd
2019,87,SWE,f,1837,Sweden,hmd
2019,88,SWE,f,1935,Sweden,hmd
2019,89,SWE,f,1881,Sweden,hmd
2019,90,SWE,f,1941,Sweden,hmd
2019,91,SWE,f,1876,Sweden,hmd
2019,92,SWE,f,1876,Sweden,hmd
2019,93,SWE,f,1686,Sweden,hmd
2019,94,SWE,f,1510,Sweden,hmd
2019,95,SWE,f,1321,Sweden,hmd
2019,96,SWE,f,1087,Sweden,hmd
2019,97,SWE,f,915,Sweden,hmd
2019,98,SWE,f,743,Sweden,hmd
2019,99,SWE,f,494,Sweden,hmd
2019,100,SWE,f,285,Sweden,hmd
2019,101,SWE,f,211,Sweden,hmd
2019,102,SWE,f,116,Sweden,hmd
2019,103,SWE,f,83,Sweden,hmd
2019,104,SWE,f,41,Sweden,hmd
2019,105,SWE,f,27.56,Sweden,hmd
2019,106,SWE,f,15.13,Sweden,hmd
2019,107,SWE,f,7.54,Sweden,hmd
2019,108,SWE,f,3.41,Sweden,hmd
2019,109,SWE,f,1.58,Sweden,hmd
2019,110,SWE,f,0.79,Sweden,hmd
2019,TOT,SWE,f,44740.01,Sweden,hmd
2020,0,SWE,f,112,Sweden,hmd
2020,1,SWE,f,8,Sweden,hmd
2020,2,SWE,f,5,Sweden,hmd
2020,3,SWE,f,3,Sweden,hmd
2020,4,SWE,f,9,Sweden,hmd
2020,5,SWE,f,6,Sweden,hmd
2020,6,SWE,f,2,Sweden,hmd
2020,7,SWE,f,3,Sweden,hmd
2020,8,SWE,f,2,Sweden,hmd
2020,9,SWE,f,1,Sweden,hmd
2020,10,SWE,f,3,Sweden,hmd
2020,11,SWE,f,5,Sweden,hmd
2020,12,SWE,f,3,Sweden,hmd
2020,13,SWE,f,7,Sweden,hmd
2020,14,SWE,f,2,Sweden,hmd
2020,15,SWE,f,7,Sweden,hmd
2020,16,SWE,f,6,Sweden,hmd
2020,17,SWE,f,7,Sweden,hmd
2020,18,SWE,f,6,Sweden,hmd
2020,19,SWE,f,9,Sweden,hmd
2020,20,SWE,f,16,Sweden,hmd
2020,21,SWE,f,11,Sweden,hmd
2020,22,SWE,f,6,Sweden,hmd
2020,23,SWE,f,16,Sweden,hmd
2020,24,SWE,f,14,Sweden,hmd
2020,25,SWE,f,15,Sweden,hmd
2020,26,SWE,f,19,Sweden,hmd
2020,27,SWE,f,17,Sweden,hmd
2020,28,SWE,f,17,Sweden,hmd
2020,29,SWE,f,11,Sweden,hmd
2020,30,SWE,f,23,Sweden,hmd
2020,31,SWE,f,35,Sweden,hmd
2020,32,SWE,f,23,Sweden,hmd
2020,33,SWE,f,18,Sweden,hmd
2020,34,SWE,f,27,Sweden,hmd
2020,35,SWE,f,23,Sweden,hmd
2020,36,SWE,f,32,Sweden,hmd
2020,37,SWE,f,24,Sweden,hmd
2020,38,SWE,f,41,Sweden,hmd
2020,39,SWE,f,37,Sweden,hmd
2020,40,SWE,f,31,Sweden,hmd
2020,41,SWE,f,33,Sweden,hmd
2020,42,SWE,f,43,Sweden,hmd
2020,43,SWE,f,49,Sweden,hmd
2020,44,SWE,f,52,Sweden,hmd
2020,45,SWE,f,56,Sweden,hmd
2020,46,SWE,f,65,Sweden,hmd
2020,47,SWE,f,63,Sweden,hmd
2020,48,SWE,f,51,Sweden,hmd
2020,49,SWE,f,92,Sweden,hmd
2020,50,SWE,f,87,Sweden,hmd
2020,51,SWE,f,96,Sweden,hmd
2020,52,SWE,f,105,Sweden,hmd
2020,53,SWE,f,120,Sweden,hmd
2020,54,SWE,f,133,Sweden,hmd
2020,55,SWE,f,142,Sweden,hmd
2020,56,SWE,f,150,Sweden,hmd
2020,57,SWE,f,142,Sweden,hmd
2020,58,SWE,f,204,Sweden,hmd
2020,59,SWE,f,208,Sweden,hmd
2020,60,SWE,f,202,Sweden,hmd
2020,61,SWE,f,259,Sweden,hmd
2020,62,SWE,f,246,Sweden,hmd
2020,63,SWE,f,289,Sweden,hmd
2020,64,SWE,f,344,Sweden,hmd
2020,65,SWE,f,353,Sweden,hmd
2020,66,SWE,f,400,Sweden,hmd
2020,67,SWE,f,482,Sweden,hmd
2020,68,SWE,f,452,Sweden,hmd
2020,69,SWE,f,512,Sweden,hmd
2020,70,SWE,f,624,Sweden,hmd
2020,71,SWE,f,680,Sweden,hmd
2020,72,SWE,f,839,Sweden,hmd
2020,73,SWE,f,920,Sweden,hmd
2020,74,SWE,f,958,Sweden,hmd
2020,75,SWE,f,1075,Sweden,hmd
2020,76,SWE,f,1141,Sweden,hmd
2020,77,SWE,f,1170,Sweden,hmd
2020,78,SWE,f,1159,Sweden,hmd
2020,79,SWE,f,1178,Sweden,hmd
2020,80,SWE,f,1277,Sweden,hmd
2020,81,SWE,f,1459,Sweden,hmd
2020,82,SWE,f,1488,Sweden,hmd
2020,83,SWE,f,1564,Sweden,hmd
2020,84,SWE,f,1681,Sweden,hmd
2020,85,SWE,f,1724,Sweden,hmd
2020,86,SWE,f,1754,Sweden,hmd
2020,87,SWE,f,1886,Sweden,hmd
2020,88,SWE,f,2140,Sweden,hmd
2020,89,SWE,f,2212,Sweden,hmd
2020,90,SWE,f,2094,Sweden,hmd
2020,91,SWE,f,2087,Sweden,hmd
2020,92,SWE,f,1952,Sweden,hmd
2020,93,SWE,f,1913,Sweden,hmd
2020,94,SWE,f,1760,Sweden,hmd
2020,95,SWE,f,1428,Sweden,hmd
2020,96,SWE,f,1256,Sweden,hmd
2020,97,SWE,f,883,Sweden,hmd
2020,98,SWE,f,764,Sweden,hmd
2020,99,SWE,f,581,Sweden,hmd
2020,100,SWE,f,447,Sweden,hmd
2020,101,SWE,f,197,Sweden,hmd
2020,102,SWE,f,143,Sweden,hmd
2020,103,SWE,f,101,Sweden,hmd
2020,104,SWE,f,53,Sweden,hmd
2020,105,SWE,f,30.2,Sweden,hmd
2020,106,SWE,f,16.84,Sweden,hmd
2020,107,SWE,f,8.92,Sweden,hmd
2020,108,SWE,f,4.3,Sweden,hmd
2020,109,SWE,f,1.88,Sweden,hmd
2020,110,SWE,f,0.85,Sweden,hmd
2020,TOT,SWE,f,48742.99,Sweden,hmd
2015,0,SWE,m,166,Sweden,hmd
2015,1,SWE,m,10,Sweden,hmd
2015,2,SWE,m,13,Sweden,hmd
2015,3,SWE,m,4,Sweden,hmd
2015,4,SWE,m,8,Sweden,hmd
2015,5,SWE,m,3,Sweden,hmd
2015,6,SWE,m,7,Sweden,hmd
2015,7,SWE,m,4,Sweden,hmd
2015,8,SWE,m,1,Sweden,hmd
2015,9,SWE,m,2,Sweden,hmd
2015,10,SWE,m,3,Sweden,hmd
2015,11,SWE,m,4,Sweden,hmd
2015,12,SWE,m,6,Sweden,hmd
2015,13,SWE,m,5,Sweden,hmd
2015,14,SWE,m,6,Sweden,hmd
2015,15,SWE,m,7,Sweden,hmd
2015,16,SWE,m,10,Sweden,hmd
2015,17,SWE,m,16,Sweden,hmd
